,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
172,6.4,56%,Bryan Moore,H.P. Lovecraft,"Randolph Carter moves into a squalid boarding house in the summer of 1925 where he becomes friends with a mysterious doctor who revives him after a near-fatal heart attack. Soon after, Carter discovers the awful truth about the doctor and the fragile line that separates life and death. Featuring a stellar performance by Jack Donner as Dr. Muñoz, Cool Air remains a hau... Read all",43m,Cool Air
173,6.6,--,Tom E. Brown,Tom E. Brown,"An ""educational slide show"" about an old man and the clown doll he brings to life.",8m,Das Clown
174,6.6,--,Tim Hope,Tim HopeWaen Shepherd,"In the middle of woods inhabited by wolves, an astrologist imagines what it would be like to be a werewolf, running and howling through the woods in a schizophrenic blur instead of sitting in his home watching videos. Then the moon calls to him.",6m,The Wolf Man
175,5.7,--,Mitch Davis,Mitch Davis,"A non-linear surrealistic horror film documenting a man's broken descent into isolation, body mutilation, paedophilia and murder.",34m,Divided Into Zero
176,7.8,--,E Kurt Zimmerman,E Kurt Zimmerman,"Following an untimely death, a spirit encounters a very beauraucratic Death...",--,Mr. Murakami's Garden
177,7.2,--,Joe Barlow,Joe BarlowL. Frank BaumKevin Darbro,Crossover spoof of The Wizard of Oz and Blair Witch Project.,26m,The Wicked Witch Project
178,7.1,--,Peter Tscherkassky,Peter Tscherkassky,Footage from The Entity (1982) is edited into an abstract nightmare.,10m,Outer Space
179,4.4,--,Arya Tariverdi,Laurens Martina,,35m,Pentaphyllon
180,4.6,--,Michel Leray,Michel Leray,A christmas tree can be dangerous sometimes.,6m,Bloody Christmas
181,6.5,--,Brett Sullivan,Rob MacKinnonBrett Sullivan,"A man wakes up in the morning to discover he has a weird mark behind his neck; the number 665. He tries to find out what it means, discovers that his fathers number was 664 and he fears the worst for his child..",11m,6ix
182,7.8,--,Miguel Coyula,Miguel Coyula,An extremely sensitive girl finds a rare object in the forest. Nothing will be the same once she's back into the city.,11m,Buena onda
183,5.1,--,Nick Zedd,Nick Zedd,A bizarre and prophetic adventure in which a young boy is chased by a masked phantom holding a severed arm in a graveyard. Images of twin towers in which the boy enters and falls surrounded by incandescent panels of light and debris seem to prophesy the World Trade Center disaster. An man with one arm appears and is handed the severed arm by the phantom. Then a giant ... Read all,4m,Tom Thumb in the Land of the Giants
184,6.4,--,Daniel Simpson,Daniel Simpson,"A young woman rents an apartment in a house from an elderly man. The apartment is large, and appears to have been unoccupied for years. She dusts, she cleans, and finally the apartment is fit to live in. Rather nice in fact. But she finds it difficult to sleep - sometimes it seems that she is not the only occupant of the apartment - is there something that she has not... Read all",14m,The Uninvited
185,6.8,--,Charlie Deaux,Charlie Deaux,Add a plot,18m,Zoetrope
186,5.6,--,Chris Newberry,Chris Newberry,,20m,20/20 Vision
187,--,--,Hiroki Yamaguchi,Nori OchadukeHiroki Yamaguchi,,36m,Shin'ya zôki
188,5.6,--,Marcus Wagner,Lynton V. HarrisMarcus Wagner,Joey and Sarah are a couple of obnoxious kids who are out trick or treating on Halloween. The rude duo get more than they bargained for when they sneak into a sideshow attraction at a local carnival in order to check out the freaks inside.,7m,Freakshow
189,6.6,--,Robert M. Snyder,Robert M. Snyder,A tormented priest hears the confession of a young man with a lycanthropic problem.,10m,Midnight Confession
190,5.9,58%,Jim Van Bebber,Jim Van Bebber,"A group of directionless, bored, drug-using teenagers get involved in a cult, resulting in a murder.",19m,My Sweet Satan
191,--,--,Matt Spease,Ronnie James DioMatt Spease,"A professor accidentally unleashes a evil demon on the world, which possesses a hockey mask and takes control of the professor. It proceeds to go on a killing spree and only an ex-cop and an ex-con can stop it.",34m,Evil on Queen Street
192,8.8,--,Chad Ferrin,Chad Ferrin,A young couple is stalked by a masked killer.,5m,Blood Bath
193,7.1,--,Marek DobesStepán Kopriva,Marek DobesStepán KoprivaJirí Pavlovský,"Pavel and Eva are two teenagers who live a happy life full of McDonald's food, action movies and pop music. But one night, Pavel stumbles upon a secret gathering of intellectuals in the woods on his way to the video store. Not wanting to be discovered, the intellectuals attack him and the chief intellectual bites him in the leg. Some times later, he begins changing...... Read all",16m,I Was a Teenage Intellectual (Byl jsem mladistvým intelektuálem)
194,5.4,--,Norbert Keil,Norbert Keil,"Wonderful winter morning. Two dove embrace in the car, but near a maniac straightened his victim.",14m,Viergeteilt im Morgengrauen
195,--,51%,Osama Hashmi,Omar HashmiOsama Hashmi,"This movie depicts strange phenomenon that are caused by Satan, and lead to Armageddon or the end of the world. Following a series of mysterious deaths a news reporter stumbles into the small town of Greensville which seems to be the heart of the evil movement. In time, Satan convinces the leaders of the world to turn up against each other and thus the final hour for ... Read all",--,The Promise
196,4.8,--,Nicolas Debot,Richard WolstencroftScarlett AndersonNicolas Debot,A young couple is making sex when suddenly two angry men enter the apartment.,6m,Extremism Breaks My Balls
197,5.9,--,Rae Dawn Chong,Rae Dawn Chong,"A horror comedy that spoofs the narcissistic film director whose delusional vision of her badly written three page treatment (a direct ripoff of The Blair Witch Project), pages she feels are enough to make a complete movie. The director immediately loses its star (Donna Mills) and has to step into the female lead role herself. Not an actor, a beauty, or even a very go... Read all",25m,Cursed Part 3
198,--,--,Royce Allen DudleyVanessa Marsot,Vanessa Marsot,,12m,Dinner for Two
199,--,--,James P. Gleason,James P. Gleason,,--,Anniversary Retreat
200,6.6,--,Thomas Grampp,Daniel Stamm,,30m,Vergessene Ritter
201,--,90%,John Gillooley,John GillooleyPaco Sweetman,,10m,The Box
202,3.7,--,Anthony Stephens,Ana Montoya-WadeEric Wade,"Four con artists connive to create a most unusual Halloween Haunted House - a rip-off to all who enter, with the exception of three beautiful girls who end up creating some horror of their own.",10m,Xyzfear
203,6.6,--,Michel Leray,Michel LerayDavid Neiss,"A man has surgically implanted ""eggs"" under his skin. He has to cut his way through for survival.",10m,Pâques man
204,6.4,--,Kurt Koehler,Kurt Koehler,"Join Stonie, Stevie and Sasha on a groovy, techno-color ride into a world of bliss. How long can they wear those rose tinted glasses? Until hunger strikes!",6m,Super Duper
205,6.1,61%,Jee-woon Kim,Lee Hae-junJee-woon KimHae-Young Lee,A young woman asks her brother to videotape her confession.,40m,Coming Out
206,6.7,--,Sergio G. Sánchez,Sergio G. Sánchez,A young teacher arrives at an isolated rural school that has been abandoned since the Spanish Civil War.,17m,7337
207,7.1,13%,Michael Greenspan,Christopher Dodd,"Roy Parsons, a disgruntled transit worker recovering from a recent heart operation is confined to the lost property office deep in the bowels of Central Station. During one long, strange night, Roy encounters the ultimate test of human curiosity.",22m,Lost & Found
208,7.9,--,Bryan Enk,Bryan EnkYuri Lowenthal,"Due to her decadent lifestyle and traumatic childhood, a young actress plunges herself into a world of terrifying nightmares and hallucinations.",20m,Scarlett Mecca and the Pentagram Girl
209,--,--,Nicklas AntonssonNiklas HolmbergChristoffer Jonsson,Nicklas AntonssonNiklas HolmbergJoakim Hübinette,,14m,Killer
210,6.3,--,Lincoln Kupchak,Lincoln Kupchak,"Another group of young people travels to Paradise Hot Tubs and is quickly dispatched by the psycho killer, Derrick.",5m,Hot Tubs II: The Terror Returns
211,--,--,Amy Klitsner,Sara C. CaldwellAnna Maria Prezio,"When Sierra's boyfriend finds her a free place to stay, she's thrilled. But when the inhabitants of the Topanga residence make her question her sanity, she discovers they're caught in a deadly game that ends in the crawl space.",26m,Crawl Space
212,6.6,--,Jan Doense,Jan Doense,Night has fallen. A thunderstorm approaches. In a lonely house a young woman mourns her deceased husband. In the cemetery across the street the shape of a man rises from a grave...,7m,R.I.P.
213,5.3,25%,Ben Stassen,Kurt FreyBen Stassen,"This IMAX 3D film follows a young musician, Johnny, as he explores his mysterious new home bequeathed to him by his deceased mother. Johnny quickly finds that something is amiss as ghosts and the devil himself welcome him home.",38m,Haunted Castle
214,7.1,--,Manuel De Seixas Correa,Manuel De Seixas Correa,"Buddy Turner has hit rock bottom. His frustrated attempts to end his life lead him to seek the help of a mysterious underground clinic. Unfortunately, he's about to get much more than what he bargained for.",10m,Suicide Inc.
215,7.1,--,Jorge Molina,Adrian Garcia BoglianoRamiro García BoglianoAlejandro Hernández,"A young Cuban couple gets lost, and searching for a place to stay the night, enters the home of M. Wong and Madame Tsu, who have sinister plans for them.",27m,Molina's Test
216,6.4,--,D.W. Kann,D.W. Kann,"This haunting tale of love and one man's downward spiral into madness opens with Mia, a little girl who is a pupil of a once great French painter, Georges Boudet. Mia's curiosity in a mysterious cabinet rekindles Georges's obsession with a doomed love from his past. Falling victim to his all too real demons.",30m,Dead Soul: A Fairy Tale
217,6.7,92%,Chris McCaleb,Stuart BouselAmanda KaramChris McCaleb,"A journey through life, lust and death, amidst the dizzying world of dance culture.",6m,Insomnia
218,8.2,--,Michael Condro,Michael Condro,Add a plot,23m,Little Ricky
219,7.0,--,John Hardwick,John Hardwick,After a car accident a woman finds herself deep in the woods with her dead stiff friend still holding her hand.,13m,To Have and to Hold
220,6.5,--,Luiso Berdejo,Luiso Berdejo,Pacheco's father teaches him to overcome the repulsion he feels for animals.,14m,...ya no puede caminar.
221,6.1,--,Jacob Estes,Jacob Estes,"As a teenage girl learns to use black magic to summon her mother's ghost, she discovers that the soul she should be contacting is amongst the living.",29m,Summoning
222,6.5,83%,Ramzi Abed,Ramzi AbedCasey Wickson,Add a plot,35m,The Tunnel
223,5.9,--,Conor McMahon,Conor McMahon,"An under twelves hurling team, led by Coach Cathal, get lost while traveling to an away game. They stop to get their bearings and encounter The Braineater.",11m,The Braineater
224,--,--,Susan diRende,Susan diRende,,10m,Little Miss Malice
225,7.2,--,Bryan Norton,Bryan Norton,"A bickering couple in the last stages of a marriage gone sour make life uneasy for a small town waitress when they pull up to her diner on a cold winter night just before closing time. She tries to keep things cool when the couple, obviously from out of town and in midst of more than just a squabble, decide to come in for coffee, tea and directions to the Interstate.",9m,Tomorrow's Bacon
226,--,--,Robert Barry Ptolemy,Robert Barry Ptolemy,A man on a fishing trip catches more than he bargained for in this urban legend...,10m,The Catch
227,--,--,John Soltys,Lance HenriksenRick IrvinKam,,--,Demons on Canvas
228,8.4,--,Asaf Benny,Asaf Benny,"Buddy can't find his tennis ball, but he ends up finding something else.",--,Buddy Finds the Neighbour's Wife
229,7.0,--,David J. Skal,David J. Skal,"Documentary about the making of 1935's ""Bride of Frankenstein.""",39m,She's Alive! Creating the Bride of Frankenstein
230,--,--,Mark Wotton,Mark Wotton,"Every day Jack wakes up in a small room. He goes about his daily routine over and over again. As he does so, we see glimpses into his mind and experience his own personal hell - inside the box.",--,Jack in the Box
231,6.3,--,Philip John,Philip John,A lethal tale of nun-upmanship.,5m,Sister Lulu
232,6.1,--,Lee Demarbre,Ian Driscoll,"Harry Knuckles (code name Spanish Fly) must stop his nemesis who has kidnapped his daughter and poisoned her. Harry and his partner, Santo must find the serum that can save her and stop the ancient Aztec Mummy and it's evil zombies that pursue.",27m,Harry Knuckles and the Treasure of the Aztec Mummy
233,--,--,Roland Clements,F. Dean Sneed,,--,The Nightmare Stumbles Past
234,5.9,--,Jonathan Kray,Michel BonsetJonathan KrayJan Willem Peters,"TV news crew, looking for a 'scoop', discover a trashed office space, with only one survivor to tell them what happened. But are they alone...",21m,Deadline
235,7.5,54%,Trevor Sands,Eric 'Giz' GewirtzTrevor Sands,"The greatest battle that one can ever fight is the one that takes place within the mind; perspective, perception and control are the weapons used in this particular conflict.",8m,Inside
236,6.8,--,Brendan Donovan,Brendan Donovan,'Grasp' is a darkly humorous mystery peppered with some truly surreal visuals. Two hard-boiled detectives and an oddball pathologist investigate a severed hand found in a laundromat - and the results aren't pretty...,17m,Grasp
237,6.7,--,Dan Bronzite,Dan Bronzite,A psychiatrist delves into the troubled mind of her patient but finds her unconventional suggestive therapy has horrific consequences...,23m,Absolution
238,--,--,Jeff Warrington,--,"A 19th century insane asylum is memorialized by a captivating montage of inventories, histories, and brain surgeries. Highlights include detailed instructions on how to perform an icepick lobotomy with household utensils; a cacophony of robotic voices; and haunting stills that date back to the turn of the twentieth century. Official Selection of the Sundance Film Fest... Read all",8m,"Lobotomy, Lobotomy"
239,7.4,--,Danica DeCosto,John BirminghamDanica DeCosto,"A little girl uses her overactive imagination to turn her doll into a real live friend; but when a monster kidnaps her doll, she must enter a dangerous, surreal world to find the monster and rescue her doll. By the end of the girl's journey there is only one question to be answered: What is real and what is her imagination?",--,Imagination
240,--,--,Sebastien Cholette,Margarita,,5m,Times
241,5.4,0%,John Coven,John CovenCornell Christianson,A real estate agent shows a house to a woman who is more than she seems.,8m,Repossessed
242,8.9,--,Geoffrey O'Brien,Geoffrey O'Brien,Add a plot,18m,Haunted
243,7.7,--,Joel Bender,Sahag Gureghian,"After being released from a mental institution, a young girl begins to believe her best friend has come back from the dead...for revenge...",24m,Jennifer Is Dead
244,6.0,94%,Eduardo Rodriguez,Sean GarmanEduardo Rodriguez,"You just woke up from an unspeakable nightmare. How does it feel? Relief? How would you feel if when you woke, the nightmare had just begun? Shae Powell, a successful single mom, wakes up rattled from a horrible dream. A dream woven in blood. Shaken, Shae goes to check on her young daughter, Sophie. Everything appears to be in order. Shae is about to return to bed whe... Read all",14m,Daughter
245,4.8,--,John Birmingham,John Birmingham,"Deep in the Blue Ridge Mountains, just outside of a small town, lives an animalistic rebel without a conscience. He calls himself ""Willy.""",16m,Rebel Fish
246,6.8,--,Walter Repich,Walter Repich,"A couple are in their home, late at night. Nothing out of the ordinary. At least, until strange growling starts coming from the attic, and the ceiling starts to crack.",7m,The Thing in the Roof
247,7.3,--,Pearry Reginald Teo,Effie FlemingPearry Reginald Teo,A story about a boy who tattoos a ouija board on his back.,27m,Liberata Me
248,8.9,--,Kirsten Elms,Kirsten Elms,"The night watchman of a vast storage facility inadvertently summons a vicious demon, launching a high-speed chase through a maze of dark halls.",16m,Stash
249,8.6,--,Dimitri Molimis,Dimitri Molimis,,12m,The Braindead
250,5.2,--,Ron Dyens,Ron Dyens,,4m,L'homme torche
251,--,--,Giannis Tsitsimis,Joyce Carol OatesGiannis Tsitsimis,"Quentin seeks to create a zombie out of an unsuspecting young man. He intends to find a perfect young male companion and re-wire his brain, thereby turning the victim into a mindless sex slave.",15m,I peina
252,6.8,--,Michael John Fedun,Michael John Fedun,In a world where killing is legal and traffic violations are punishable by life in prison. A serial killer named Bickman Pike frantically chases after his life long dream to marry and have children. Along the way he creates the worlds largest fast food chain. Its success made possible by Bickman's victims being ground up into addictive hamburger patties. The world sta... Read all,18m,The American Bickman Burger
253,7.0,--,Rita BasultoJuan J. Medina,Gonzalo Gavira,"At the end of the eighth day, the Creator has taken refuge in a dark dungeon. Obsessed with transcending, he manipulates life to the extreme and tries to engender the perfect being that will immortalize him.",15m,El octavo día de la creación
254,9.2,--,Manuel Enrique Herreros,Manuel Enrique Herreros,,15m,En cualquier momento
255,4.9,--,Mina Djukic,Vladimir CosicMina Djukic,,--,Gotovo mitski
256,7.8,--,Lucrezia Le Moli,Lucrezia Le MoliEdgar Allan Poe,,12m,Il gatto nero
257,--,--,Patrick Lim,Patrick Lim,Tribute to B-grade horror movies. See what happens to two film students in the hours before their disappearance.,10m,Killervator
258,5.3,--,Michael A. Martinez,Jesper Pingo Lindström,A small group of soldiers on a remote dew-line outpost in northern Canada discover that scientific experiments conducted there have created a horrible monster that has been terrorizing the base.,22m,Chimera
259,6.6,--,Christian Matzke,H.P. LovecraftChristian Matzke,"In the year 1920 two Miskatonic University graduates are practicing medicine by day and trying to revive the dead by night. Herbert West is prepared to go to great lengths to see his theories through to fruition, and when his fellow doctor is called away Herbert takes advantage of a golden opportunity. But with Dr. Helder's return we learn how imperfect Herbert's solu... Read all",17m,An Imperfect Solution: A Tale of the Re-Animator
260,6.9,--,Dennison Ramalho,Everaldo PontesDébora MunizVera Barreto Leite,"Filho is a miserable bastard. He's divided between the duty of nursing his fanatic mother and his obsessive lust for Formosa - a whore of Satan . His dilemma casts him into an abyss of violence, witchcraft, death and demonic trance. Hail, Hell!",21m,Amor Só de Mãe
261,4.3,--,John KarlissAndy Lalino,Andy Lalino,"When WMIA news reporter Dana Diamond goes in search of the ultimate story she gets more than she bargains for. On a riot-torn Halloween night (Devil's Night) Dana is lured into an old, decrepit house by Leonard, a sadistic transient, promising her real-life violence she can capture on camera. Inside, her worst nightmares are realized as she now becomes the ultimate st... Read all",32m,Filthy
262,6.2,20%,Jason Contino,Jason Contino,"In the not so distant future, man has finally done the unthinkable. Global nuclear war has destroyed nearly everything on the planet. Derek (Leaman), a survivor fearful of the outside, learns of the world's ""progress"" through news bulletins while barricaded away from what's left of civilization. But, even though the war is over...the nightmare is just beginning. A mys... Read all",18m,Midnight Sun
263,6.4,68%,Jesper Maintz Andersen,Jesper Maintz Andersen,What you do not remember will not trouble you.,32m,Blank
264,3.6,--,Gabriele Albanesi,Gabriele AlbanesiDavide De Santi,A man enters an Egyptian Museum to escape the summer heat. The museum is incredibly empty. The man begins wanders around with curiosity. He goes into the various rooms until he stops bedraggled in front of a mummy which lies protected by a glass reliquary. He observes it. A terrible past is ready to re-explode inside the man's mind?,7m,Mummie
265,7.7,--,Wilbur Scott,Timothy C. ArthurWilbur Scott,"A funeral home director will kill anyone who gets in his way, especially when they interrupt his favorite pastime: necrophilia.",12m,The Corpse
266,7.0,--,Duncan Nicoll,Chris Bowman,A man and woman discover a severed bear's paw in a park and it unearths dark thoughts and strange perversions.,10m,Paw
267,6.5,--,Scott Peters,Scott Peters,"A psychological horror about a doctor who falls in love with the body of his deceased patient. Based on a true story, Black Wedding is a haunting portrayal of a man's descent into madness.",19m,Black Wedding
268,6.2,--,Jon Springer,Jon Springer,Add a plot,9m,Living Dead Girl
269,6.3,--,--,--,--,19m,Twitch
270,--,--,Ludovic Spénard,Néomie CharbonneauCosta AlexandrakisJason Curtis,"After a long ride into the woods, a young couple accidentally disturbs an army of zombies resting outside their cabin.",13m,Le Diamant Des Damnes
271,--,--,Jesse Kerman,Jesse Kerman,,14m,Working Stiff
272,6.9,--,Koldo Serra,Nacho VigalondoKoldo Serra,"A man volunteers to take part in an experiment that attempts to analyse human behaviour under extreme conditions of terror. His mission is to remain seated inside a dark room for a length of time of 15 minutes. If he manages to hold on, he will receive in return a generous sum of money. Is it possible to terrify an individual who knows beforehand that everything is a ... Read all",18m,El tren de la bruja
273,--,--,Anders Carlborg,Anders CarlborgErrol Tanriverdi,Five teenagers goes to have a sleep over in an old cottage. One of them cut himself by mistake; his blood soils the earth and awakens sinister zombies.,14m,De Döda
274,6.9,33%,Michael Dougherty,Michael Dougherty,"This animated twist on Halloween memories involves the traumatic theft of a candy bag on Halloween night. The boy who put the ""trick"" into ""trick-or-treat"" confronts the boogie man thief.",4m,Season's Greetings
275,7.1,--,Jamie Greco,Jamie Greco,A B-rated horror comedy from Troma.,18m,PDA Massacre
276,4.5,--,Aaron Morgan,Aaron MorganEric Vespe,"A man in a bloody shirt enters his apartment. He's Vesser. His phone rings; his friend Sam invites him to join them for dinner the next night to meet a woman newly hired at a local museum. Vesser accepts and at a restaurant the four enjoy conversation. She's Angela, the museum's new night cataloger; she describes a new artifact, an English head crusher. Vesser perks u... Read all",13m,Blind
277,5.8,2%,Emily SchaubJavier Yanez,--,Stuart Who? and Wayne G cut a dance record called Twisted in 1997. This is the story of the promotional tour that followed. A look at life in the fast lane on three continents and a diary of the circuit party scene.,10m,Twisted
278,8.8,--,Ray Arthur Wang,Ray Arthur WangGarland Yee,"A ten minute excerpt ""teaser"" from the full-length feature film of the same title to be released in the near future!",10m,Compartment
279,8.6,--,Ford Austin,Ford AustinScott Ingalls,"When three government soldiers are sent on a reconnaissance mission to capture a rogue extra terrestrial, the alien uses his space weapon to probe them like there is no tomorrow.",--,Revenge of Cerebral Print
280,--,--,Christopher Thomas,Christopher Thomas,"A warlock prepares for the sacred ritual of Tefuratu. His bumbling new assistant, Moco, keeps getting in the way.",11m,Tefuratu
281,6.8,--,Ford Austin,Ford Austin,"When the mob boss's wife is caught ""stooping"" an alien, his mafia hitmen close in on the extra terrestrial adulterer. Once cornered, the alien races to use his erotic space weapon to probe his way to freedom before ""The Boss"" can kill him first.",--,Sister of Cerebral Print
282,--,--,Brian Rowe,Brian Rowe,Josh wants Tiffany to have sex with him. Tiffany feels uncomfortable because she has met him before. Josh gets angry...,9m,Conscience of a Call Girl
283,7.0,--,--,--,--,23m,The Crypt Club
284,5.6,--,Timothy HerronBob Hinton,Bob Hinton,"A ""Dracumentary"" about a hapless blue bloodsucker in search of a square meal, a good woman, and a little respect from his peers.",35m,Joe Nosferatu: Homeless Vampire
285,--,--,Thomas HamiltonTracy Jenkins,Thomas Hamilton,"Creepy tale set on a remote island telling of the legacy of an occult obsessed man. Karswell grooms his two sons to participate in a dangerous ritual on their 18th birthdays. But he's blocked by Theodore, the island's priest, who first helps the eldest escape to the mainland then shelters the younger in his church. Karswell summons an entity to destroy the priest but ... Read all",35m,Fate: Part 1
286,7.0,16%,Stephanie Sinclaire,Edgar Allan PoeStephanie Sinclaire,"Set in the late 19th Century, a slightly unhinged man begins to obsess about his neighbour's 'vulture eye'. He is kind to him in the day but spies on him nightly at midnight, slowly intruding into his room in the pitch black. Finally on the eighth night, a ray of light falls on the offending eye inflaming our protagonist and driving him to murder. He has so objectifie... Read all",--,The Tell-Tale Heart
287,--,--,Tracy Jenkins,Thomas Hamilton,"Companion piece to ""Fate - Part 1"" - reimagining the central images in the form of an extended nightmare.",6m,Fate: Redux
288,--,--,--,--,--,7m,Kontamination
289,4.9,--,Doveed Linder,Stephen KingDoveed Linder,"When a mysterious stalker strikes at a small campus, the some students find themselves stunned and terrified by the going-ons around them. One student, however, becomes fascinated with the murders.",8m,Strawberry Spring
290,7.3,78%,Chris Cunningham,Aphex Twin,An experimental music video about a wheelchair-bound boy who morphs and moves to an Aphex Twin song. The experience gets weirder when he takes cocaine and everything gets out of control.,6m,Rubber Johnny
291,6.5,--,Nicholas Mariani,Stephen KingNicholas Mariani,A young boy has a terrible encounter with a strange man while fishing in the woods. From the award winning story by Stephen King.,20m,The Man in the Black Suit
292,6.9,--,Edward Kishel,Edward Kishel,A woman traveling cross-country gets more than she bargained for when she tries to help a kidnap victim from a highway killer.,25m,Thanatos Road
293,7.0,--,Steve Piper,Steve Piper,"A man watches a television, obsessively flicking through channels until a glitch occurs on his TV set and he finds himself the subject of surveillance footage, he looks on confused as we pull wide the see that he also is being watched.",4m,Televisual Man
294,6.0,--,Dave Brock,Dave BrockRebecca BrockStephen King,"After purchasing a macabre painting at an estate sale, retired horror novelist Richard Kinnell suffers nightmarish consequences.",21m,The Road Virus Heads North
295,6.3,--,Michel Kammoun,Michel Kammoun,Take a man who wants to have a shower. Put him in an angry bathroom. Blend them for 10 minutes. Then watch...,10m,La douche
296,6.2,--,Benjamin Holmsteen,Benjamin Holmsteen,"A man carries his dead wife to the trunk of a car in front of their 4-year-old daughter. All together they drive to a lake far into the forest, where the father plans to dump the body and end the lives of himself and his daughter. However, everything is not what it seems...",19m,Little Lise
297,7.6,--,Dave Manzo,Gavin Peretti,"Megan and Trevor are students at an ultra-conservative Christian College, where it is taught that all sin is under the direct influence of demons who are constantly tempting humanity. When they experiment with hard drugs the students experience horrifying hallucinations that may or may not be from below. . .",30m,Follow Thy Master
298,7.8,--,Eric Wostenberg,Eric Wostenberg,Add a plot,29m,Sacrifice
299,6.8,94%,Jason Lupish,Kevin GoughJason Lupish,"Two middle aged brothers take a road trip up north for the funeral of their recently deceased mother. After car problems leave them stranded at the side of the road, they quickly find themselves the toy in a sick and twisted game played by an unknown creature from the forest.",11m,Nocturnal
300,7.0,--,Tom Putnam,Michael S. HarbourJeff MalmbergTom Putnam,"""Broadcast 23"" is a comedy disguised as a horror film. Professor Russell Morgan thinks he's on to the scientific break-through of the century. He couldn't be more right... or more wrong. ""May God have mercy on our souls, Broadcast 23 wasn't a greeting at all...""",7m,Broadcast 23
301,6.5,--,Brett Simmons,Guy Fitzgerald,"Four men, stalled car, cornfields, and scarecrows. Is that a house in the distance?",27m,Husk
302,7.1,--,Nicholas McCarthy,Nicholas McCarthyCharlie Short,"The inside story of the Rapture, told through a disaffected teen, a hippie, beef jerky, and a circumcision.",--,Cry for Help
303,6.6,40%,Matt DufferRoss Duffer,Matt DufferRoss Duffer,"During the Great Plague of 1666, an affluent family flees to the countryside, only to be haunted by those they left behind.",24m,We All Fall Down
304,4.1,--,Raul Contreras,Raul Contreras,,17m,Serial Killer Scavenger Hunt
305,7.2,--,Lasse Lindsteen,Lasse Lindsteen,,7m,"Ingrid, Palle og lydene"
306,7.7,57%,Shane Acker,Shane Acker,A rag doll fights a monster that has been stealing the souls of his people.,11m,9
307,7.3,40%,Jake Kennedy,Jake Kennedy,"A drunken joyride turns tragic when a group of college kids accidentally run over a schoolgirl. Desperate to cover up the accident, they dismember the girl and bury her body in a remote abandoned building. Five years later, upon hearing the building is slated for demolition, they journey back to the grisly tomb to move the corpse, only to find an angry soul intent on ... Read all",14m,We All Fall Down
308,7.8,--,Brian Clark,Brian ClarkMarlo Nespeca,Add a plot,4m,Dos Blokes
309,6.9,--,Mariano Baino,Mariano BainoBob Portal,,21m,Caruncula
310,--,--,Daniel Coy,Albert CamusDaniel Coy,A Catholic missionary visits a pagan village to convert the inhabitants to Christianity but is brutally converted to their religion instead.,11m,Renegade
311,6.7,--,Michael Marco,Shannon Burgan,"DOA: A Coroner's fairy Tale is a fable of the most romantic, obsessed, love affair ever known.",6m,DOA: A Coroner's Fairy Tale
312,--,--,Fulvio Maia,Fulvio Maia,,9m,O Mensageiro de Arben
313,--,--,Jonathan Evison,Scott CraneJonathan Evison,,--,Attack of the Killer Monkey Brains
314,6.9,--,Adam Wingard,E.L. Katz,A night of baby-sitting takes a horrific turn when the baby goes missing.,25m,The Little One
315,--,--,Terran Schackor,Brad Isdrab,An artist comes to terms with his creation.,4m,Bad Art
316,--,--,Terran Schackor,Ande Underwood,,5m,Simulacrum
317,8.2,--,Grégory Morin,David Neiss,Add a plot,6m,Dernier cri
318,6.6,--,Elio Quiroga,Stephen KingElio Quiroga,An animated horror zombie-comedy about domestic violence.,11m,Home delivery: Servicio a domicilio
319,7.2,--,Luiso BerdejoJorge Dorado,Luiso BerdejoJorge Dorado,During WW2 a boy tries to save himself and his baby sister from a German soldier.,8m,War
320,6.8,--,Shawn S. Lealos,Stephen KingShawn S. Lealos,"When Elizabeth Rogan met Edward Jackson Hamner, Jr., she thought it was an answer to her prayers. He helped her pass her psychology final and saved her scholarship just in time for her to leave on summer vacation with her boyfriend Tony Lombard. During that summer vacation, everything changed. After Tony died in a horrible accident at work, Elizabeth thought her life ... Read all",--,I Know What You Need
321,7.2,--,Andrew Lobel,Andrew Lobel,Add a plot,23m,Delirium and the Dollman
322,--,--,Jean-Jacques Rousseau,--,,27m,"Dossier Absurdus 3, Le chasseur de succubes"
323,--,--,Rob García,Rob García,,10m,Maternofobia
324,--,--,Alex Visani,Cristiano Fighera,,5m,Odio
325,--,49%,Mark Wright,Mark WrightAdam Lenhardt,Add a plot,9m,Mirror Mirror
326,--,--,Luke Jago,Zak HilditchLuke Jago,"When low-fat milk turns the residents of a small town into blood thirsty zombies, the workers doing the night fill shift at a local supermarket become the last line of defense.",23m,Nightfill
327,--,--,Karen Elisabeth Hjermind,Karen Elisabeth Hjermind,,--,Drømme om djævelen
328,5.5,--,Joe Harris,Joe Harris,"Everyone adores Andrew, including his old Aunt Mary. Rather, she did... until she died. Now, standing at her funeral, his Aunt's casket open before him, Andrew reflects on the last time he saw Mary alive, as well as the shocking, secret chain of events that led to her death: While raking leaves outside his Aunt's house, Andrew hears a thunderclap overhead, followed by... Read all",13m,Witchwise
329,--,17%,Thomas Hritz,Thomas Hritz,,10m,Grave Mistake
330,4.7,--,Lynn Drzick,Lisa Marie DrzickLynn Drzick,"A tribute to grindhouse cinema of the 1970's, this 8mm short film follows an undercover cop as he pursues Springheel Jack, a supernatural serial killer.",3m,Springheel Jack
