,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
172,"4,3",--,Victoria Muspratt,Victoria MusprattDonald E. Stewart,"Añade un argumento en tu idioma
Jailed on trumped-up charges in the Deep South, a woman receives unexpected aid from a fellow inmate.",1h 32min,Evasión
173,"6,6",--,Paul W.S. Anderson,Philip Eisner,Un equipo de rescate investiga una nave espacial que desapareció en un agujero negro y que ahora ha regresado... con alguien o algo nuevo a bordo.,1h 36min,Horizonte Final
174,"6,6",--,Kevin Reynolds,Scott Yagemann,"15 months after being stabbed 9 times by a student at work as a high school teacher in NYC, Mr. Garfield is working in LA as a substitute teacher come full-time. He refuses to be a victim anymore.",1h 59min,"187, más mentes peligrosas"
175,"4,8",--,Matthew Carnahan,Matthew Carnahan,"All-American Kyle is the newest initiate of the Black Circle Boys, an underworld society of gothic groupies whose primary interests are creating mayhem and studying the Occult. By the time he realizes he's in over his head, it may be too late!",1h 41min,Los chicos del círculo negro
176,"4,5",31%,Bharat Nalluri,Caspar Berry,"Añade un argumento en tu idioma
Former police psychologist Rob helps to save young Chrissy when she is about to commit suicide by jumping of 21st-story balcony with her 4-year-old son Jake. When he persuades her to go on a date, they are trapped with Jake and old Pat in an elevator because a drunken gang crashed into the elevator's engine room.",1h 30min,Downtime
177,"7,0",83%,Jonathan Mostow,Jonathan MostowSam Montgomery,Un hombre busca a su esposa desaparecida después de que su coche se averíe en medio del desierto.,1h 33min,Breakdown
178,"6,9",--,Lee Tamahori,David Mamet,"Un billonario intelectual y otros dos hombres intentan convivir para sobrevivir tras quedarse aislados en las tierras de Alaska, con un oso pisándoles los talones.",1h 57min,El desafío
179,"5,3",--,Juan José Campanella,Juan José CampanellaJosé Pablo FeinmannLynn Geller,"Añade un argumento en tu idioma
Leary and Sanchez-Gijon play ""romantically involved down-and-out lounge singers"" who get involved in a caper.",1h 35min,Ni el tiro del final
180,"4,8",--,Jean-Claude Lord,Desmond BagleyPeter Palliser,"Añade un argumento en tu idioma
Amnesiac geologist Robert (Bob) Boyd is working on a project that he had been retained to do. He has no memory of the past, but during the project, his memory begins to return, and the memories are not happy ones.",1h 35min,Landslide
181,"4,7",--,Richard Kletter,Jack TarponRichard Kletter,"Añade un argumento en tu idioma
A rich man, his beautiful wife, and her young lover form a triangle of romance and revenge: One night, advertising executive Jim (C. Thomas Howell) picks up a beautiful woman in a grocery store and they have an affair. Unfortunately for him, she's Caroline Everett (Joan Severance), the wife of rich, powerful, and vengeful businessman Roger Everett (Malcolm McDowell). ... Leer todo",1h 21min,Indiscrección peligrosa
182,"5,2",--,Ian Barry,Andrew Russell,"Añade un argumento en tu idioma
A US criminal profiler (of sorts) is sent over to Queensland to help catch a serial slayer, who leaves biblical scriptures behind at the scene of his crimes.",1h 37min,El rastro del asesino
183,"4,1",0%,Oley Sassone,Oley SassoneDavid DuBos,"Añade un argumento en tu idioma
The marriage of David, a senior executive, and his beautiful wife, Sara, an interior designer, is under great strain because he is in the process of putting together the biggest telecommunications merger in the history of the business. She suggests that they attend a kinky sex club to revitalize their marriage and help him to relax. However, his problems are exacerbat... Leer todo",1h 32min,Playback
184,"5,7",--,Curtis Radclyffe,Sue MaheuTim Willocks,"Paul, a young man from London, arrives in the small Nova Scotia town of Milestone, where his long lost father was last seen years earlier. Paul is eager to find out what brought his father to this remote community.",1h 28min,Sweet Angel Mine
185,"5,2",--,Andrew Morahan,Michael Cooney,"Añade un argumento en tu idioma
A woman undergoes hypnosis to determine who murdered her husband, a crime for which she is the chief suspect.",1h 28min,Mente asesina
186,"4,6",--,Robert Angelo,George AyvasDode B. Levenson,"Añade un argumento en tu idioma
Michael hires Charlene through an escort agency to pretend to be his girlfriend at his class reunion. She turns out to be the life of the party, and even convinces his old schoolmate Brandon to give him a great job. Now he owes her.",1h 34min,Mutual Needs
187,"5,1",--,Rick King,Bill Mesce Jr.,"Añade un argumento en tu idioma
Esteban is on the run. The FBI wants him back as star/only witness against a drug lord, who wants him dead and sends killers on his trail. It comes to a showdown in a small southern town.",1h 36min,Camino sin retorno
188,"4,7",--,Tony Spiridakis,Tony SpiridakisShem Bitterman,"In Hollywood it's all about who you know, and the only person two friends know is a serial killer.",1h 25min,Tinseltown
189,"4,0",--,Christoph Kühn,Georg JanettChristoph KühnCarlo Meier,Añade un argumento en tu idioma,1h 31min,Irrlichter
190,"5,6",--,Mike Kesey,Leland Zaitz,"Añade un argumento en tu idioma
When 2 young couples, Lisa and Ryan and Jack and Cindy head for the hills for an intimate weekend at a remote country house, things are looking hot, hot, hot. Unfortunately, while three of them are looking for carnal fun, Ryan is more interested in writing his new book. But the fireworks ignite when the irresistible force of passion confronts the barrier of Ryan's inh... Leer todo",1h 32min,Conflicto de pasiones
191,"6,8",--,François Ozon,Sasha HailsFrançois OzonMarina de Van,"Mientras espera a que su marido regrese de un viaje de negocios, una joven con un bebé se acerca a una extraña viajera.",52min,Regarde la mer
192,"5,7",--,Nabil Ayouch,Nabil Ayouch,"Añade un argumento en tu idioma
A young woman attending a conference in Tangier with her husband is kidnapped and raped, but rebuilds her relationship with her husband on a trip to the south of Morocco.",1h 30min,Mektoub
193,"7,3",--,Abdelkrim Bahloul,Abdelkrim BahloulPascal BonitzerNeïla Chekkat,"Añade un argumento en tu idioma
Mr. Slimani, an elderly Muslim, is witness to a murder. Pursued by the killers, he retreats in the mosque among the crowd of faithful, which confuses his pursuers and saves his life. Inspector Leclerc is responsible for finding him.",1h 30min,La nuit du destin
194,"6,7",--,Bryan Singer,Stephen KingBrandon Boyce,"""Un joven llamado Todd Bowden (Brad Renfro) descubre que un anciano del vecindario (Ian McKellen) es un antiguo miembro de las SS. El tenebroso asunto no hace sino excitar la curiosidad del muchacho, que se deja seducir por los terribles relatos de su nuevo """"amigo""""...""",1h 51min,Verano de corrupción
195,"5,6",--,Roland Joffé,Ron PeerJoel CohenAlec Sokolow,"Sandra is married to Jake, an alcoholic executive, but has a secret relationship with her brother-in-law Ben, who is attracted to Peggy, a woman who hides a dark side known to few. When Sandra finds out, Ben mysteriously disappears.",1h 42min,Doble juego
196,"5,4",--,David Carson,Nicholas Hicks-BeachShelley MillerJohn Foster,"A man is wrongfully convicted of killing his wife. After he is let out of prison, he is framed again.",1h 44min,Cartas de un asesino
197,"6,2",--,Robert Benton,Robert BentonRichard Russo,"Un detective retirado acepta una tarea simple, sin darse cuenta de que desgarrará heridas viejas y olvidadas, pero mortales.",1h 34min,Al caer el sol
198,"3,7",--,Marvin BakerBret Michaels,Bret Michaels,Michael Raine es acusado de matar a su novia y condenado a muerte. Empieza a pensar en cómo puede salvar su vida.,1h 29min,Carta desde el corredor de la muerte
199,"7,5",--,Sam Raimi,Scott B. Smith,"Tres conocidos se encuentran millones de dólares en efectivo perdidos y hacen un plan para ocultar su hallazgo a las autoridades, pero no pasa mucho tiempo antes de que las complicaciones y la desconfianza entran en el plan.",2h 1min,Un plan sencillo
200,"5,2",--,Mark L. Lester,John LutzLarry Cohen,"Añade un argumento en tu idioma
In order to get her husband back, an architect's psycho ex-wife kills everybody she can get her hands on.",1h 27min,Una sombra del pasado
201,"4,3",--,Mike Sedan,Frank DietzHelen Haxton,"Añade un argumento en tu idioma
While attending his high school reunion, Jeff becomes reacquainted with his old girlfriend Angela, and discovers that while she was a bit flighty years ago, Angela has since developed a sexually adventurous streak.",1h 37min,Mischievous
202,"3,6",--,Doug Campbell,Doug CampbellMichael WehlingMichelle Wehling,,--,Out of the Darkness
203,"7,4",--,José Luis López-LinaresJavier Rioyo,Laura MercaderElena PoniatowskaSara Montiel,"Añade un argumento en tu idioma
This is a documentary about the assassination of Leon Trotsky on August 21, 1940 in Coyoacán, Mexico City, Mexico by a Spaniard named Ramón Mercader.",1h 36min,Asaltar los cielos
204,--,--,Ching-Hui Yeh,Ching-Hui Yeh,Añade un argumento en tu idioma,1h 32min,Jietou han jiang
205,"6,2",--,Po-Chih Leong,Paul Hoffman,Un vampiro en Londres busca a la mujer ideal para salvarle.,1h 38min,La sabiduría de los cocodrilos
206,"7,2",--,John Boorman,John BoormanPaul Williams,"La vida real del héroe popular y criminal de Dublín, Martin Cahill.",2h 4min,El general
207,"6,0",--,Pat Proft,Pat Proft,"Ryan Harrison es acusado de asesinato y debe demostrar su inocencia encontrando a un misterioso hombre tuerto, manco y con una sola pierna, tras escapar de un accidente de autobús camino a la cárcel.",1h 27min,¡Vaya un fugitivo!
208,"7,3",--,Darren Aronofsky,Darren AronofskySean GulletteEric Watson,Un matemático paranoico busca un número clave que desbloquee los patrones universales que se encuentran en la naturaleza.,1h 24min,"Pi, fe en el caos"
209,"4,7",--,Sam Irvin,Sam Irvin,"Añade un argumento en tu idioma
After declaring that all handsome men in LA are gay, Nova falls for a sexy stranger who shortly disappears without a trace -leaving her pregnant. When her friends start dying of unexplained causes, she searches for the truth.",1h 30min,El beso de un extraño
210,"6,7",--,Darezhan Omirbayev,Darezhan OmirbayevLimara Zjeksembajeva,"Añade un argumento en tu idioma
Marat works as a personal driver in Almaty, capital of Kazakhstan. When he hits a Mercedes, the nightmare begins. The loan he accepts to pay for the damages puts him at the mercy of a Mafia boss.",1h 20min,Killer
211,"3,6",--,Andrzej Sekula,David BaerJohnny McMahon,"Añade un argumento en tu idioma
A criminal hiding out in a remote area in the Louisiana bayou learns the art of voodoo. His enemies quickly learn of his powers and must battle him before he casts a particularly diabolical curse.",1h 34min,Maldición familiar
212,"5,8",56%,John Huckert,John HuckertJohn Matkowsky,"Añade un argumento en tu idioma
When a series of brutal killings of young male hustlers awakens the police to the threat of a serial killer, rookie detective Raymond Fates (Noel Palomaria) and his seasoned partner detective Tom Ellis (Charles Lanyer) battle an intolerant police department that is indifferent to these ""misdemeanor killings.",1h 42min,Hard
213,"4,1",33%,Paul Talbot,Jeff MillerMichael R. SmithPaul Talbot,"Añade un argumento en tu idioma
In a haunted death row cellblock, a deranged female serial killer reads a trio of twisted tales to her executioner.",1h 30min,Hellblock 13
214,"6,4",--,Jonathan Kaplan,Adam FieldsDavid Arata,Dos mujeres son arrestadas por contrabando durante sus vacaciones en Tailandia.,1h 40min,Sueños rotos
215,"5,0",--,Stephan Elliott,Marc BehmStephan Elliott,"Un experto en espionaje trabaja para los servicios secretos cuando una mujer mata a uno de los sujetos que está custodiando. En lugar de denunciar el hecho, el hombre acaba enamorándose de ella.",1h 49min,Ojos que te acechan
216,"6,7",--,Scott Hicks,David GutersonRon BassScott Hicks,"A Japanese-American fisherman is accused of killing his neighbor at sea. In the 1950s, race figures into the trial. So does reporter Ishmael.",2h 7min,Mientras nieva sobre los cedros
217,"7,4",--,Anthony Minghella,Patricia HighsmithAnthony Minghella,"""A fines de la década de 1950, Nueva York, Tom Ripley, un joven de bajo rendimiento, es enviado a Italia para recuperar a Dickie Greenleaf, un playboy millonario rico y mimado. Pero cuando la misión falla, Ripley toma medidas extremas.""",2h 19min,El talento de Mr. Ripley
218,"5,3",--,Kevin Williamson,Kevin Williamson,"Una chica está dispuesta a hacer cualquier cosa para convertirse en valedictorian, incluso si eso significa asesinar a la profesora que se interpone en su camino.",1h 36min,Secuestrando a la Srta. Tingle
219,"7,8",--,Michael Mann,Marie BrennerEric RothMichael Mann,Un investigador químico se ve amenazado personal y profesionalmente cuando decide aparecer en un reportaje contra las tabacaleras.,2h 37min,El dilema (The Insider)
220,"6,1",--,Rintarô,ClampMick NekoiSatsuki Igarashi,"Añade un argumento en tu idioma
In 1999, a battle takes place between two factions of divine warriors for the fate of the world.",1h 40min,X: La película
221,"6,9",--,Paul Schrader,Russell BanksPaul Schrader,"Un policía de un pequeño pueblo, investiga una muerte sospechosa de caza mientras otros eventos ponen en peligro su cordura.",1h 54min,Aflicción
222,"5,9",--,Daniel Pyne,John MankiewiczDaniel Pyne,"After making a 3-hour fiasco about New York City's water supply, a two-man film crew decides to take it up a notch by documenting life in the private investigator offices of ""Boone and Murphy"".",1h 37min,¿Dónde está Marlowe?
223,"5,4",100%,Geneviève Jolliffe,Geneviève JolliffeChris Jones,"After a car accident, Lizzie lies dead on the roadside - slowly she is taken into the light - but is pulled back to earth when she is revived by the doctors. Lizzie feels sure that during the 184 seconds that she lay dead, something latched on to her and came back into her world. The nightmares and visions that follow only crystallize her belief that she should have d... Leer todo",1h 22min,Urban Ghost Story
224,"5,9",--,Karin Julsrud,Kjetil IndregardFinn Gjerdrum,"Añade un argumento en tu idioma
An Oslo detective visits a hick town to investigate some murders rumored by the locals to have been the work of 'angels'. More likely, given the unsavory types he meets, vengeance and vigilantism are the very human motivations behind.",1h 40min,1732 Høtten
225,"3,5",--,Alex Wright,Alex Wright,"An investment banker (Paul Mercurio) travels to Louisiana to snag the account of an eccentric millionaire (Malcolm McDowell) but gets involved with his lusty wife, Mardi Gras, and (possibly) a satanic cult. The events in and around New Orleans change him forever and give a new slant on The American Dream.",1h 40min,Las primeras 9 semanas 1/2
226,"6,5",100%,Jeffrey Bydalek,Tony DiGerolamoSal Mazzotta,Añade un argumento en tu idioma,--,The Evil Within
227,"7,1",69%,Julie Taymor,William ShakespeareJulie Taymor,"Titus regresa victorioso de la guerra, solo para crear confusión en el futuro para él y su familia.",2h 42min,Titus
228,"4,9",--,Antoni Stutz,Amy Kiehl,You're killing Me is a contemporary coming of age comedy/thriller revolving around three young women seeking revenge on the irredeemable men in their lives.,1h 26min,You're Killing Me...
229,"5,2",--,Yuri Zeltser,Yuri ZeltserLeon Zeltser,"Thriller starring Gina Gershon as hard-edged, experienced cop Nora 'Hugs' Hugosian, who is assigned a new partner--rookie cop Chris O'Brien (Rory Cochrane)--to help her with the serial-killer case she is working on. The two begin a passionate affair, but it isn't long before Chris has suspicions about Nora's real involvement with the murders.",1h 37min,Doble filo
230,"5,2",10%,Hugh Johnson,Drew GitlinMike Cheda,Una nueva arma biológica está protegida por dos hombres que intentan evitar que caiga en manos de terroristas.,1h 42min,Chill Factor
231,"3,4",--,Serge Rodnunsky,Serge Rodnunsky,"Añade un argumento en tu idioma
Charlie Reed is a man in a dead end job. But while he contemplates a change, he is suddenly promoted to the top security level of his company and asked to take over from a colleague who has mysteriously disappeared. However, not soon after taking up his new position Charlie receives an unidentifiable encoded e-mail containing some top secret information.",1h 27min,Acceso ilegal
232,"6,4",90%,Luis Ospina,Luis OspinaSebastián Ospina,"Añade un argumento en tu idioma
It begins with the tragedy of Armero, during the course investigates the murder of a beautiful woman and on his way some people die in the end a killing and a cemetery. Emerson Roque Fierro, former policeman and private investigator shadowing, investigates the murder of ""Golondrina"", a beautiful young woman, occurred in a seedy hotel in downtown Bogota. Without knowi... Leer todo",1h 52min,Breath of Life
233,"5,4",--,Antoni Aloy,Henry JamesBarbara GognyAntoni Aloy,"Añade un argumento en tu idioma
Henry James' classic tale of terror, ""The Turn of the Screw"" receives yet another screen adaptation in this thriller shot in Spain. A young woman (Sadie Frost) is hired to serve as a governess for two children, Miles and Flora (Nilo Mur and Ella Jones). She is hired by their uncle, the Master (Harvey Keitel), who became the guardian of the youngsters after the death o... Leer todo",1h 34min,El celo
234,"6,8",--,Nagisa Ôshima,Ryôtarô ShibaNagisa Ôshima,"Añade un argumento en tu idioma
The new member of a samurai militia unit causes disruption as several of his colleagues fall in love with him, threatening to disturb the rigid code of their squad.",1h 40min,Gohatto
235,"6,6",--,Dorian Ramírez,Dorian Ramírez,,1h 15min,Pushing the Envelope
236,"6,4",--,James Gray,James GrayMatt Reeves,Leo sale de la cárcel tras cumplir su condena por el robo de un coche. Su plan de ir por el buen camino se viene abajo cuando se encuentra con su tío corrupto y con un viejo amigo. Todo culmina en el patio (de maniobras).,1h 55min,La otra cara del crimen
237,"7,3",--,Roger Donaldson,David SelfErnest R. MayPhilip D. Zelikow,"En octubre de 1962, la administración de Kennedy intenta contener la crisis de misiles de Cuba.",2h 25min,Trece días
238,"6,1",62%,Peter Filardi,Peter Filardi,"Añade un argumento en tu idioma
Based on the true story of drugs, satanism, and murder in the upper class town of Northport, Long Island in 1984.",1h 51min,Ricky 6
239,"5,7",--,Christian Duguay,Wayne BeachSimon Barry,El secretario general de la ONU recurre a operaciones encubiertas para ayudar a la diplomacia.,1h 57min,El arte de la guerra
240,"7,0",--,Fred Kelemen,Fred Kelemen,"Añade un argumento en tu idioma
At the end of the 20th century in Europe, the social climate is on a downward slide and unemployment is rife. The situation affects the lives of a couple, Anton and Leni, who live together in an unnamed city.",2h 20min,Abendland
241,"4,8",20%,Simon Hunter,Simon HunterGraeme Scarfe,"Members of a sunken prison ship take refuge at an old lighthouse, unaware one of their most notorious criminals has taken shelter there as well.",1h 35min,Lighthouse
242,"5,4",--,Iren Koster,Iren Koster,"Añade un argumento en tu idioma
Deja-vu, as an ex-detective turned best selling true crime author is confronted by the copycat unsolved serial killings he investigated as a cop ten years ago. And now, all fingers are pointed in his direction. This, compounded by Todd's severe, mysterious headaches and his untimely discovery that he's been adopted, turn his life into his own worst nightmare.",1h 35min,Dead End
243,"3,7",0%,Lloyd A. Simandl,Paul A. BirkettMike Rohl,"A psychotic spaceman takes over a deep-space observatory manned by a scientist, his wife, and teenage daughter.",1h 40min,Escape Velocity
244,"4,9",--,Dwayne Johnson-Cochran,Dwayne Johnson-Cochran,"Añade un argumento en tu idioma
Eddie Jones (Courtney B. Vance) is an agent with the U.S. State Department's elite Eliminator Corps. He eliminates people the government doesn't want around. Eddie also needs to change his life.",1h 37min,Amor y acción en Chicago
245,"5,3",29%,Paul Schrader,Paul Schrader,"Alan Riply vive una historia de amor con la esposa de un siniestro político, que lo envía a la cárcel y trata de matarlo. Varios años después, Alan se ha convertido en un triunfador, pero mantiene intacta la sed de venganza.",1h 55min,Forever Mine
246,"3,4",--,David DouglasTim Douglas,David DouglasChristopher Salazar,"Añade un argumento en tu idioma
Earth is in a state of constant war and two colonies of humans have been sent to a far away world. The colonists create a new civilization but have inherited the worst traits of their forebears and war breaks out leaving the new cities in ruins. It falls to a bunch of teens to bring peace to the colony - but will they?",1h 40min,Por la causa
247,"4,7",--,Paul Nicholas,Brendan Beseth,"Kirsten Dunst plays a young woman (Lidda), who is searching for her father (James Caan). She finds herself at odds with her boyfriend who wants nothing but a carefree lifestyle.",1h 41min,Luckytown blues
248,"4,7",--,Gregory Marquette,Gregory Marquette,Un par de hermanas asesinas escogen a un músico ambulante con la intención de incriminarlo por los asesinatos que cometieron en este thriller de viaje por carretera.,1h 30min,Inocentes
249,"5,8",--,Kathryn Bigelow,Anita ShreveAlice ArlenChristopher Kyle,Una fotógrafa que trabaja para el periódico investiga un doble homicidio en 1873 y descubre que su vida es paralela a la de un testigo de la tragedia.,1h 54min,El peso del agua
250,"6,3",54%,Paul Tickell,Simon BentB.S. Johnson,A man uses the principles of double-entry bookkeeping to settle his accounts with society.,1h 29min,Christie Malry's Own Double-Entry
251,"5,2",33%,Harry Ralston,Harry Ralston,"Alan, a timid anthropology graduate student is coming to terms with his fate as the last man on Earth, until he discovers Sarah, a beautiful, intelligent woman who can't stand that Alan is the last man she'll ever see.",1h 35min,The Last Man
252,"7,9",--,Fabián Bielinsky,Fabián Bielinsky,"Dos estafadores intentan jugársela a un coleccionista de sellos vendiéndole una hoja de sellos raros falsificados (las """"Nueve Reinas"""").",1h 54min,Nueve reinas
253,"7,9",--,Joseph Manduke,Victor BardackJoseph Manduke,"Añade un argumento en tu idioma
The story of a Vietnam vet forced into the dark world of the Mob in order to support his handicapped brother.",1h 45min,Rockets' Red Glare
254,"6,5",9%,Danny PangOxide Chun Pang,Danny PangOxide Chun Pang,The story is of a deaf-mute hitman and his partner who are based in Bangkok. He is friends with his partner's girlfriend who is a stripper at a local club. They go about their assassination business as usual as the boss climbs the underworld ladder and forms new alliances. Flashbacks explain how he got to this point in his life. He forms a relationship with a young wo... Leer todo,1h 45min,Bangkok Dangerous
255,"6,3",75%,Ryûhei Kitamura,Ryûhei KitamuraYûdai Yamaguchi,"Hay 666 portales que conectan el mundo con el otro lado. En algún lugar de Japón existe el portal 444, el bosque de la resurrección.",1h 59min,Versus
256,"6,7",--,Albert HughesAllen Hughes,Alan MooreEddie CampbellTerry Hayes,"En la época del Londres victoriano, un detective de la policía clarividente investiga los asesinatos de Jack el Destripador.",2h 2min,Desde el infierno
257,"7,7",--,Antoine Fuqua,David Ayer,"En su primer día de trabajo como oficial de narcóticos, un policía novato acaba con un inusual detective que no es lo que parece.",2h 2min,Training Day (Día de entrenamiento)
258,"6,4",72%,Michael Apted,Robert HarrisTom Stoppard,Un joven genio corre frenéticamente contra el tiempo para descifrar un código enemigo y resolver el misterio que rodea a la mujer que ama.,1h 59min,Enigma
259,"6,4",--,John Moore,Jim ThomasJohn ThomasDavid Veloz,"Un piloto, que ha sido derribado sobre la Bosnia en guerra, se ve atrapado en el conflicto. En el punto de mira del enemigo y de un asesino, el piloto corre por su vida mientras su oficial al mando lo arriesga todo para salvarle.",1h 46min,Tras la línea enemiga
260,"4,8",--,Thierry Notz,Mark Lee,"When Canadian diplomat Carl Pimmler sends his friend Peter Kernan and his wife Johanna deep into the jungles of Cambodia to deliver a truck load of medicine, he fails to tell him about true nature of his business. Peter must use his experience and knowledge of South East Asia to get them out of this dangerous mess.",1h 47min,Miserias de la guerra
261,"4,2",--,Richard Pepin,Richard Preston Jr.,"Añade un argumento en tu idioma
Six astronauts are infected by an alien organism.",1h 44min,Invasión oculta
262,"5,4",25%,Paul Thomas,Raven Touchstone,"Añade un argumento en tu idioma
Monica and Mac spice up their marriage by picking up men and playing games with them. But they're in trouble when Monica falls for one of their intended victims, who won't be played with.",1h 42min,The Price of Desire
263,"4,3",--,John Quinn,David Keith Miller,"Añade un argumento en tu idioma
A lingerie model has been strangled inside a wealthy fashion designer's house, and the designer is the obvious suspect. When the police appear to be dragging their feet on the investigation, private detective Cassandra decides to do her own investigation, posing as a model.",1h 33min,Sheer Passion
264,"5,5",--,Matt Steinauer,Matt Steinauer,"Añade un argumento en tu idioma
Hired by an evil ruler to find a mystical coin that would give him power over all of Hong Kong, mercenary Lens Ozark tracks down the object, only to be double-crossed and murdered by his boss.",1h 20min,Ozark Savage
265,"4,9",--,Blain Brown,Blain Brown,"Añade un argumento en tu idioma
In this erotic tale of suspense, seduction, and murder, a cleaning woman finds herself working for two wives who are wealthy, idle, and ignored by their husbands. The maid persuades the two woman to kill each other's spouses and live happily ever after off the proceeds of their hubbies' valuable art collections. However, the plan does not go as expected, and the consp... Leer todo",1h 35min,Red de seducción
266,"6,1",--,Nikos Nikolaidis,Nikos Nikolaidis,"Añade un argumento en tu idioma
Vera, Elsa, a man, and the great love that unites them. They grew up together but didn't get very far. Leaving behind a desolate world full of traps, they begin a hallucinogenic journey of tenderness and violence.",1h 50min,"Tha se do stin Kolasi, agapi mou"
267,"7,1",--,Wayne Gerard Trotman,Wayne Gerard Trotman,"Añade un argumento en tu idioma
The Writer: The Story revolves around Gabriel Darbeaux, a young screenwriter and martial arts enthusiast who supplements his income by escorting wealthy women. Gabriel's latest screenplay is a thriller entitled 'Ashes to Ashes'. The Girl: When a chance encounter brings the beautiful and mysterious Arabella Simone into his life, Gabriel finds that the dangerous world o... Leer todo",1h 30min,Ashes to Ashes
268,"6,2",--,John Luessenhop,Preston A. Whitmore II,"Avery (Jones) returns to college as a competitive swimmer after getting his life back on track. But his life takes another unexpected turn when he and his two friends (Bonds, Casseus) are wrongly accused of murder and end up in prison.",1h 45min,Prisión sin ley
269,"7,2",--,Reza Parsa,Mikael BengtssonReza Parsa,"Añade un argumento en tu idioma
A Middle Eastern taxi driver living in Sweden, alongside his daughter's classmate, finds his life descending into chaos, terrorism and the demons of his past.",1h 46min,Before the Storm
270,"6,9",--,Kim Ki-duk,Kim Ki-duk,"En el resort pesquero en el que trabaja, una mujer muda se enamora de un hombre que huye de la ley tras cometer un asesinato.",1h 30min,La isla (Seom)
271,"3,7",0%,Robert Manganelli,Robert ManganelliTony Schillaci,"Añade un argumento en tu idioma
The story of a clairvoyant who falls in love with a crime photographer. Soon, both become involved in the search for a pathological murderer.",1h 32min,After Image
272,"6,8",--,Juan Carlos Fresnadillo,Juan Carlos FresnadilloAndrés M. Koppel,"En un mundo en el que se puede quitar la suerte a una persona afortunada con el toque de una persona más afortunada, un pequeño grupo de afortunados compiten por ser los más afortunados y por la suerte de los demás concursantes.",1h 48min,Intacto
273,"4,1",--,Gregory Gieras,Gregory GierasD.B. Smith,"Añade un argumento en tu idioma
A madman terrorizes a female psychologist when they are accidently locked up in an abandoned asylum.",1h 23min,Oscuro Psiquiátrico
274,"5,5",0%,Allan Moyle,Christopher PelhamLeopold St-Pierre,"Añade un argumento en tu idioma
In the future, where it's faster to travel by exchanging bodies with someone at the destination, a man's body is hijacked by a ruthless terrorist.",1h 50min,Xchange
275,"4,5",20%,James D. Deck,Jason Kabolati,"The nature and lure of power: in Dallas, a councilman is on trial for corruption, the D.A. is running for the US Senate, a serial killer is slashing prostitutes, and a professor is murdered. Amanda Reeve is assigned to investigate the law-school killing. She hears rumors that the dead man offered women students good grades in exchange for sex. The trail leads her to t... Leer todo",1h 35min,Pendulum
276,"5,5",--,Bruce McDonald,Semi Chellas,Una mujer se mete en problemas cuando está en el lugar equivocado en el momento equivocado.,1h 31min,"Claire, la chica de la foto"
277,"7,3",--,Jacques Audiard,Jacques AudiardTonino Benacquista,"Añade un argumento en tu idioma
She is almost deaf and he lip-reads. He is an ex-convict. She wants to help him. He thinks no one can help except himself.",1h 55min,Lee mis labios
278,"5,7",67%,Stephen Norrington,Stephen Norrington,"Billy Byrne is going to be the Next Big Thing - the next pop idol, the next art scandal, the next screen dream. Doors and worlds of possibility open up. Then it all goes wrong. The world doesn't care about his style, his voice, his thing.",1h 44min,The Last Minute
279,"6,2",--,Paul Sarossy,Neil CrossPeter Waddington,"Añade un argumento en tu idioma
A hitman falls in love with an old friend and starts questioning the meaning of life. In HD.",1h 38min,Mr In-Between
280,"4,3",--,Fabian Klatura,Frank AppenrothChris ForsterRainer Holtappels,"An armaments company is researching biological weapons, and some employees are infected with a psycho-drug.",1h 36min,Cleaner
281,"5,4",--,Joseph Merhi,William Applegate Jr.Joseph John Barmettler,"Añade un argumento en tu idioma
An heiress is kidnapped during the chaos of a riot.",1h 34min,Riot. La revuelta
282,"4,7",--,Rodoh Seji,Satohiro AkimotoWillard CarrollRodoh Seji,"Añade un argumento en tu idioma
A young Englishman ""Jason Connery"" hounded by history, visits Russia to fulfil a promise made to his dying grandmother. He is embroiled unwittingly in the shadowy forces fighting for control of Russia: The Monarchists who desire a return to power for the remnants of the Romanov family, and the Neo-Communists, a shadowy, unscrupulous group that dabbles in trading pluto... Leer todo",1h 44min,El sucesor
283,"3,2",--,J. Christian Ingvordsen,Matthew M. HoweJ. Christian Ingvordsen,"In the year 2011, the prison system is run by the private sector. Business tycoon R.D. Crowley (Robert Davi) has created a Virtual Reality prison. The prisoner's bodies are locked in suspended animation while their mind traverses the lethal labyrinth of games Crowley has designed for them. Crowley allows wealthy sportsmen to participate, for a price, in deadly VR comb... Leer todo",1h 31min,Absolute Aggression
284,"5,4",69%,Jim Van Bebber,Jim Van Bebber,"Añade un argumento en tu idioma
A dramatization of the horrific and notorious Manson Family Murders, in the form of super 8 home movies.",1h 35min,The Manson Family
285,"5,1",--,Blain Brown,Blain Brown,"Añade un argumento en tu idioma
A young aspiring artist is drawn into the dark world of voyeurism, sex, and murder when she decide to move into a art house complex. Now, she must find out who is the murderer, before it's too late.",1h 32min,I'm Watching You
286,"4,6",--,Jerry Jameson,Ronald JacobsMaria JamesJerry Jameson,"Añade un argumento en tu idioma
A political candidate uses his office to shield his criminal activities while his campaign manager fights for the truth.",1h 40min,Tierra de libertad
287,"7,5",--,Aric CushingBrian Huckeba,Aric Cushing,Añade un argumento en tu idioma,--,Broken and Bleeding
