,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
174,6.8,84%,Paddy Breathnach,Conor McPherson,"Irish action comedy. An ex-con is forced into taking on a new task by a ruthless crime-boss, but finds he is hindered by the partner he has been teamed up with. However, he soon realizes they must work together if they are to survive.",1h 47m,I Went Down
175,3.9,22%,Jon Hess,Steven HartovAvi Nesher,"In the future, Mars has been colonized. A martial artist arrives to investigate what happened to his brother. A powerful mining company is the prime suspect.",1h 31m,Mars
176,3.7,--,Jalal Merhi,J. Stephen MaunderKevin LundEli Necakov,"The military has been testing a new Virtual Reality fighting simulator, but testing is abruptly canceled when a soldier loses his life during the action. Its creator, Dr. Vincent MacIntyre, goes underground to continue developing the device, until detective Justin Blake and his partner Stone break into the syndicate to stop them. However, they are too late, and the ne... Read all",1h 28m,Expect to Die
177,5.8,--,Carlos Azpúrua,José Ignacio Cabrujas,"The film follows the events of the night of February 4, 1992 in Caracas, Venezuela. That night a group of military rebels staged a coup d'etat. Venezuelans found themselves as virtual prisoners. As the coup starts and fighting takes place from a military base which is in the center of the city's most affluent areas, with both luxury high rises and palatial mansions. T... Read all",1h 40m,Amaneció de golpe
178,5.3,--,Bruce Pattison,Bruce Pattison,"In the near future, a black presidential candidate is assassinated, igniting a race war that leaves the inner cities desolate. A female reporter tries to make sense of the war and of two participants in particular; one black and one white.",1h 28m,Enemy
179,4.3,--,Priyadarshan,Javed Akhtar,"Raja replaces Jagga, a criminal's henchman, after he is arrested owing to a witness's testimony. Later, Jagga promises to kill the witness, who is none other than Raja's father.",2h 37m,Kabhi Na Kabhi
180,5.2,--,Ian Barry,Andrew Russell,"A US criminal profiler (of sorts) is sent over to Queensland to help catch a serial slayer, who leaves biblical scriptures behind at the scene of his crimes.",1h 37m,Blackwater Trail
181,2.3,31%,Richard Gabai,Richard GabaiL.A. Maddox,"Watch your nose in the hallways, these guys can really kick. In this fight flick, the students of a kickboxing academy take on students from a rival school.",1h 24m,Kickboxing Academy
182,7.2,--,Prakash Jha,Anil AjitabhH. BanerjeePrakash Jha,Three women are sentenced to Death as they dare to speak out and threaten to break the Status Quo of a male dominated society.,2h 30m,Mrityudand: The Death Sentence
183,5.5,60%,George Mendeluk,Shane PerezTodd Baker,"In a world where two men in close proximity will eventually draw guns, Rico ""BULLET"" Burke finds himself at a crossroads. Having long ago ruined his brilliant collegiate football career through his own folly, Rico must now decide whether to continue in complacent servitude as the collection muscle for a vicious Brooklyn mobster, or to put behind him the vagaries of hi... Read all",1h 20m,Men of Means
184,6.4,55%,Jonathan Frakes,Gene RoddenberryRick BermanMichael Piller,"When the crew of the Enterprise learn of a Federation conspiracy against the inhabitants of a unique planet, Captain Picard begins an open rebellion.",1h 43m,Star Trek: Insurrection
185,7.3,71%,Tony Scott,David Marconi,A lawyer becomes targeted by a corrupt politician and his N.S.A. goons when he accidentally receives key evidence to a politically motivated crime.,2h 12m,Enemy of the State
186,7.0,62%,Brett Ratner,Ross LaMannaJim Kouf,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",1h 38m,Rush Hour
187,5.7,54%,Ron Underwood,Merian C. CooperRuth RoseMark Rosenthal,"A legendary fifteen-foot tall mountain gorilla named Joe is taken to an animal sanctuary in California by zoologist Gregg O'Hara (Bill Paxton) and Jill Young (Charlize Theron), with whom he grew up. Poacher Strasser (Rade Serbedzija) returns from the past to seek vengeance on Joe.",1h 54m,Mighty Joe Young
188,4.3,23%,Keoni Waxman,Kevin BernhardtKeoni Waxman,A humanitarian minesweeping operation in Angola uncovers a covert operation that is planting new and deadly mines.,1h 33m,Sweepers
189,7.2,70%,John Frankenheimer,J.D. ZeikDavid Mamet,A freelancing former U.S. Intelligence Agent tries to track down a mysterious package that is wanted by the Irish and the Russians.,2h 2m,Ronin
190,5.1,--,Ken Sanzel,Ken Sanzel,A young cop gets thrown in with a special police squad who are acting as assassins against hoods and who don't care who gets in the way.,1h 40m,Scar City
191,6.8,67%,Benny ChanJackie Chan,Jackie ChanSusan ChanLee Reynolds,"A Secret Agent loses his memory after falling from a crashing helicopter. He is then chased by several other agency operatives, but he has no idea why.",2h,Who Am I?
192,4.7,44%,Bret Michaels,Bret MichaelsCharlie SheenShane Stanley,"A cop, his partner, and his father uncover a plot by city elders to smuggle drugs from Mexico into Phoenix, Arizona.",1h 30m,No Code of Conduct
193,6.3,0%,Rowdy Herrington,Rowdy Herrington,"A disbarred lawyer takes credit for a late friend's book, which becomes a smash hit but the tables turn on him sooner than he suspected.",1h 42m,A Murder of Crows
194,6.4,44%,Edward Zwick,Lawrence WrightMenno MeyjesEdward Zwick,"The secret U.S. abduction of a suspected terrorist leads to a wave of terrorist attacks in New York City, which leads to the declaration of martial-law.",1h 56m,The Siege
195,3.8,17%,Richard Pepin,Nathan LongRichard Preston Jr.,"An Air Force captain pursues the government agents who kidnapped his daughter after discovering that she has incredible ""sending"" powers.",1h 38m,The Sender
196,4.3,43%,Randolph Kret,Randolph Kret,"An interracial couple is attacked and the woman is gang-raped in a random attack. This prompts the woman to commit suicide and the man decides to seek revenge from the inside by joining the gang. However, once inside he learns of the reasons (poverty, social rejection) for their existence and starts developing a kinship until he is asked to kill someone to prove his l... Read all",1h 37m,Pariah
197,4.8,17%,Tibor Takács,Michael StokesBrian Irving,"Luke Kovak is part of a covert group within the CIA that works on illegal black ops involving blackmail and assassinations. When his boss orders the murder of one of the team, Luke realises how expendable they all are and gets out (taking proof of their activities with him). He now lives as a priest until the group start to get close to tracking him down.",1h 39m,Sanctuary
198,2.8,20%,Peter Hayman,Nelu Ghiran,"In a post-apocalyptic underground society ruled by rival religious cults, Dakota is working as an assassin, or ""Shepherd"" for The Church of Miles. He has been given an assignment to take out a female Shepherd from a rival cult, but balks at completing the task when he sees that his target has a young child. The two assassins and the child all find themselves being hun... Read all",1h 30m,Shepherd
199,6.1,--,Richard Schenkman,Fred Golan,"An almost typical day in the lives of several Los Angeles residents, with their moments and experiences intersecting in many different ways in stories involving love, desperation, obsession. All those men and women are finally put together by the tragic fate of going to a diner that was about to be attacked by a dangerous armed man.",1h 34m,October 22
200,3.5,14%,Luis Llosa,Luana AndersCatherine CyranBeverly Gray,"Deforestation of the Amazon is forcing indigenous Indians away, so few men can profit from cattle. Opposition gets killed. A US photojournalist tries to investigate. Activist Alyssa helps him.",1h 27m,Fire on the Amazon
201,3.5,--,Robert Lee,Chris Hyde,A policeman working alone must rescue his girlfriend and a trainload of other hostages from vicious criminals in a mountain tunnel hideout.,1h 36m,Crackerjack 2
202,4.6,--,Dawn Natalia,Michael M LuzziMichael M Luzzi,"The administrator of a medical company is forced to match wits with a serial killer, who targets people who commit insurance fraud with the State's Medicaid system.",1h 54m,Code of Ethics
203,3.2,23%,Sam Firstenberg,Kristina DubinRobert Redlin,A former secret agent finds a treasure map and decides to find the loot. But he is not the only one.,1h 30m,McCinsey's Island
204,6.0,19%,Pat Proft,Pat Proft,"Ryan Harrison is framed for murder and must prove himself innocent by finding a mysterious one-eyed, one-armed, one-legged man after escaping from a bus accident on the way to jail.",1h 27m,Wrongfully Accused
205,3.7,--,Lloyd A. Simandl,Chris HydeDavid Speranza,Two women being blackmailed into becoming indentured sexual slaves. One of the women submits readily and the other resists.,1h 32m,Dark Confessions
206,6.7,--,Darezhan Omirbayev,Darezhan OmirbayevLimara Zjeksembajeva,"Marat works as a personal driver in Almaty, capital of Kazakhstan. When he hits a Mercedes, the nightmare begins. The loan he accepts to pay for the damages puts him at the mercy of a Mafia boss.",1h 20m,Tueur à gages
207,4.0,--,Georges Chamchoum,Gérard BouladPhilippe Martinez,"A Group of ex-secret agents open a jazz club in Las Vegas. When they discover that a local Indian Reservation is being threatened by a greedy and powerful gangster, they act. All for one - and one for all!",1h 39m,Musketeers Forever
208,6.2,16%,Kunihiko Yuyama,Satoshi TajiriTakeshi Shudô,"Scientists genetically create a new Pokémon, Mewtwo, but the results are horrific and disastrous.",1h 36m,Pokémon: The First Movie
209,4.5,--,Stewart Sugg,Stewart Sugg,"A reformed young man with a steady job, Benny, returns to the city of his youth to find the girl he's been in love with since childhood and that's home to his four petty criminal friends, Jacko, Zac, Bisto and Flea.",1h 39m,Fast Food
210,7.1,94%,David O. Russell,John RidleyDavid O. Russell,"In the aftermath of the Persian Gulf War, four soldiers set out to steal gold that was stolen from Kuwait, but they discover people who desperately need their help.",1h 54m,Three Kings
211,6.1,60%,Kinka Usher,Neil CuthbertBob Burden,A group of inept amateur superheroes must try to save the day when a supervillain threatens to destroy a major superhero and the city.,2h 1m,Mystery Men
212,5.8,47%,Steve Miner,David E. Kelley,"Three people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine.",1h 22m,Lake Placid
213,7.7,26%,Troy Duffy,Troy Duffy,Two Irish Catholic brothers become vigilantes and wipe out Boston's criminal underworld in the name of God.,1h 48m,The Boondock Saints
214,4.4,--,H. Gordon Boos,Desmond BagleyDenne Bart PetitclercArthur Sellers,"A man in Central America finds his brother's murdered body. It turns out that his brother has been murdered because he knows the whereabouts of a lost city in the jungle. The man teams up with a search expedition and goes off to hunt for these ancient ruins. Unfortunately, almost every member of the group has plans to double-cross the others. All is resolved in bloody... Read all",1h 35m,The Vivero Letter
215,4.7,69%,André van Heerden,Paul LalondePeter Lalonde,"In this sequel to Apocalypse (1998), Thorold Stone, a police officer in search for answers, joins a rebel group of Christians to thwart the Antichrist's plan to use virtual reality to solidify its power.",1h 38m,Revelation
216,3.7,--,Jim Wynorski,Lenny Juliano,Terrorists threaten to launch a missile armed with deadly disease at Europe. A special unit is put together to stop them.,1h 30m,Desert Thunder
217,7.5,83%,Jim Jarmusch,Jim Jarmusch,An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.,1h 56m,Ghost Dog: The Way of the Samurai
218,3.7,--,Robert Tinnell,Richard GoudreauRoc LafortuneAndrew Sands,"After lightening strikes Flight 109, the only chance for survival is a young girl.",1h 21m,Airspeed
219,3.8,0%,Bojesse ChristopherScott Anthony Leet,Bojesse ChristopherScott Anthony Leet,A reformed ex-convict enters a love triangle and gets manipulated into being a scapegoat in a murder scheme for revenge.,1h 43m,Out in Fifty
220,6.5,--,Eldor Urazbaev,Vladimir Bragin,"According to ancient legend, the artist found a mineral that can revive any inanimate thing. To hide the mineral, he inserts it into a doll named Hagi. A century later, Hagi falls into the hands of a puppeteer, and he with horror discovers that the old doll is alive. She also has a nasty character. Criminals try to take possession of it in order to use it for mercenar... Read all",1h 27m,Khagi-tragger
221,3.7,--,Paul Wynne,Paul Wynne,When an attorney discovers her client committed murder to close a deal she flees to Las Vegas pursued to two relentless hitmen.,1h 18m,Destination Vegas
222,6.1,--,Rintarô,ClampMick NekoiSatsuki Igarashi,"In 1999, a battle takes place between two factions of divine warriors for the fate of the world.",1h 40m,X
223,6.3,50%,Jing Wong,Jing Wong,"A low level gangster in Hong Kong gains new respect after saving a boss's life in a gang fight. Despite his wife's death in this attack, he appears to be moving up in the Triad family until he discovers the other bosses are not looking out for him when he is double crossed and the gangster he previously hospitalized in the gang fight comes back for revenge.",1h 52m,A True Mob Story
224,4.9,--,Antoni Stutz,Amy Kiehl,You're killing Me is a contemporary coming of age comedy/thriller revolving around three young women seeking revenge on the irredeemable men in their lives.,1h 26m,You're Killing Me...
225,5.2,38%,Yuri Zeltser,Yuri ZeltserLeon Zeltser,"Thriller starring Gina Gershon as hard-edged, experienced cop Nora 'Hugs' Hugosian, who is assigned a new partner--rookie cop Chris O'Brien (Rory Cochrane)--to help her with the serial-killer case she is working on. The two begin a passionate affair, but it isn't long before Chris has suspicions about Nora's real involvement with the murders.",1h 37m,Black and White
226,5.5,--,Julian Simpson,Julian Simpson,"A musician is plunged into a world of femmes fatales, espionage, deceit, state-ordered executions and trial by media.",1h 39m,The Criminal
227,5.2,10%,Hugh Johnson,Drew GitlinMike Cheda,"A new biological chemical weapon that explodes up to temperatures over fifty degrees Fahrenheit, falls into the hands of two men who try to make sure that it doesn't get stolen by a terrorist.",1h 42m,Chill Factor
228,3.9,--,Brian Katkin,Brian Katkin,Two Air Force officers are after a stolen high teck smart bomb.,1h 24m,Enemy Action
229,3.4,12%,Serge Rodnunsky,Serge Rodnunsky,"Charlie Reed is a man in a dead end job. But while he contemplates a change, he is suddenly promoted to the top security level of his company and asked to take over from a colleague who has mysteriously disappeared. However, not soon after taking up his new position Charlie receives an unidentifiable encoded e-mail containing some top secret information.",1h 27m,Silicon Towers
230,5.7,16%,Christian Duguay,Wayne BeachSimon Barry,"UN's secretary general uses covert operations to help diplomacy along. Shaw's called back 6 months after one such operation. He witnesses the murder of Chinese UN ambassador at UN, NYC, chases the assassin and ends up a suspect.",1h 57m,The Art of War
231,5.6,37%,Scott Wiper,Scott Wiper,A Chicago cop quits the force and finds himself threatened by the Mafia.,1h 41m,A Better Way to Die
232,3.1,--,Neil Mandt,Mark TwainGregory Poppen,"The good news is that the Hunter family just won a 50 million dollar lottery ticket. The bad news is that they lost it in the middle of Los Angeles--and have only four hours to find it and claim their prize in this fast paced action-comedy from the writer and director of ""Arthur's Quest"".",1h 31m,The Million Dollar Kid
233,6.2,--,Nicolas Wadimoff,Nicolas WadimoffMoussa MaaskriLouis Bélanger,"Une station-service au bord de l'autoroute. Abdou, jeune fugueur, se lie d'amitié avec Georges, le pompiste Arabe. Georges profite d'une ultime et violente dispute avec son patron pour plaquer son boulot et accompagner le petit Abdou jusqu'à Marseille. L'enfant souhaite y voir un match de la coupe du monde de football. La tête pleine de rêves et les poches vides, ils ... Read all",1h 40m,Mondialito
234,6.5,70%,Gérard Krawczyk,Luc Besson,"Police inspector Emilien and his taxi-driver pal Daniel are back, this time on the tail of a group of Japanese yakuza.",1h 28m,Taxi 2
235,3.6,9%,Courtney Solomon,Topper LilienCarroll CartwrightE. Gary Gygax,"Profion, a tyrant, attempts to overthrow a peaceful kingdom ruled by a tough empress.",1h 47m,Dungeons & Dragons
236,4.3,--,Vic Sarin,Alan B. McElroyPaul LalondeJoe Goodman,The Biblical prophecy of Armegeddon begins when the Rapture instantly takes all believers in Christ from the Earth. A reporter left behind learns that the Anti-Christ will soon take power.,1h 40m,Left Behind
237,7.9,98%,Ang Lee,Hui-Ling WangJames SchamusKuo Jung Tsai,A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.,2h,"Crouching Tiger, Hidden Dragon"
238,5.9,48%,Martin Campbell,Robert KingTerry Hayes,"A climber must rescue his sister on top of K2, one of the world's biggest mountains.",2h 4m,Vertical Limit
239,5.7,14%,Antony Hoffman,Chuck PfarrerJonathan Lemkin,"Astronauts, and their robotic dog AMEE (Autonomous Mapping Evaluation and Evasion), search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.",1h 46m,Red Planet
240,5.8,--,Dr. Rajiv,Pramod AnandAshima BhallaBiswajeet Chatterjee,Add a plot,2h 36m,Great Target
241,3.1,17%,Donald F. Glut,Donald F. Glut,"Haunted by recurring dreams of Hea-Thor (Denise Ames), a gorgeous cavegirl,and a menacing Allosaurus, action-movie star Tony Markham (Jeff Rector) soon finds himself transported, by means of a magic Icon, back through time to Dinosaur Valley. Now trapped in a world of dangerous dinosaurs, grunting cavemen and a tribe of exotic, love-starved cavegirls, Tony must put hi... Read all",1h 34m,Dinosaur Valley Girls
242,3.7,0%,Lloyd A. Simandl,Paul A. BirkettMike Rohl,"A psychotic spaceman takes over a deep-space observatory manned by a scientist, his wife, and teenage daughter.",1h 40m,Escape Velocity
243,3.4,--,David DouglasTim Douglas,David DouglasChristopher Salazar,Earth is in a state of constant war and two colonies of humans have been sent to a far away world. The colonists create a new civilization but have inherited the worst traits of their forebears and war breaks out leaving the new cities in ruins. It falls to a bunch of teens to bring peace to the colony - but will they?,1h 40m,For the Cause
244,5.2,33%,Harry Ralston,Harry Ralston,"Alan, a timid anthropology graduate student is coming to terms with his fate as the last man on Earth, until he discovers Sarah, a beautiful, intelligent woman who can't stand that Alan is the last man she'll ever see.",1h 35m,The Last Man
245,6.5,9%,Danny PangOxide Chun Pang,Danny PangOxide Chun Pang,The story is of a deaf-mute hitman and his partner who are based in Bangkok. He is friends with his partner's girlfriend who is a stripper at a local club. They go about their assassination business as usual as the boss climbs the underworld ladder and forms new alliances. Flashbacks explain how he got to this point in his life. He forms a relationship with a young wo... Read all,1h 45m,Bangkok Dangerous
246,5.2,30%,Stanley Tong,Stanley TongSteven Whitney,"Assassination at a charity event in Shanghai has 2 cops follow and fighting the assassin or follow a cute, Japanese woman pick-pocketing the victim. Drugs are involved. Chases with motorcycles, race-cars and helicopter follow.",1h 43m,China Strike Force
247,6.9,--,Wisit Sasanatieng,Wisit Sasanatieng,"With its loud acting style, exuberant sets and stunning shots in pastel colours, this Thai cult film is as much a parody as an homage to the Western and the romantic tearjerker.",1h 41m,Fah talai jone
248,6.3,--,Gísli Snær Erlingsson,Jon Steinar Ragnarsson,"In the middle ages a small Greenlandic boy comes drifting with an Iceberg to a remote and superstitious settlement in Iceland and is believed to be an evil spirit by his looks. He saves a young boy from an avalanche and they become friends. The young Icelandic boy has to fight for his friends existence against the ignorant villagers, who want him imprisoned or even ki... Read all",1h 30m,Ikíngut
249,6.3,75%,Ryûhei Kitamura,Ryûhei KitamuraYûdai Yamaguchi,There are 666 portals that connect this world to the other side. These are concealed from all human beings. Somewhere in Japan exists the 444th portal.... The forest of resurrection.,1h 59m,Versus
250,--,--,Jonathan Coote,Willard Town,Weyback's small-time corrupt 'Fellowship' go over their heads to launder Russian Mafia money.,1h 27m,Weyback
251,6.4,--,John Moore,Jim ThomasJohn ThomasDavid Veloz,"A disillusioned pilot shot down over war-torn Bosnia goes on the run from the local military and an assassin, as his commanding officer risks all to save him.",1h 46m,Behind Enemy Lines
252,6.8,--,Gregor Schnitzler,Stefan DähnertAnne Wild,"6 anarchists place a time bomb in a West Berlin building in 1987. It's a dud. It blows up in 2000. Only 2 remain anarchists. How can the 6 steal evidence from a police ""fortress"" and avoid 8 years prison?",1h 41m,"Was tun, wenn's brennt?"
253,4.4,19%,James Isaac,Todd FarmerVictor Miller,"Jason Voorhees is cryogenically frozen at the beginning of the 21st century, and is discovered in the 25th century and taken to space. He gets thawed, and begins stalking and killing the crew of the spaceship that's transporting him.",1h 32m,Jason X
254,4.4,27%,William Wesley,Scott FivelsonThomas WeberWilliam Wesley,"A federal witness runs away and a team of government agents track him down, but when they take a shortcut on the return trip, they're attacked by zombies.",1h 26m,Route 666
255,6.3,25%,Ronny Yu,Stel Pavlou,An American master chemist plans to score big on a once in a lifetime drug deal. All does not go as planned and he is soon entangled in a web of deceit.,1h 33m,The 51st State
256,6.3,57%,Scott Reynolds,Scott Reynolds,A man enters a roadside diner run by a young woman and claims he is being chased by murderers.,1h 38m,When Strangers Appear
257,5.8,--,Lloyd A. Simandl,Chris Hyde,A young warrior bands with a small group of rebels to wage a guerilla war in order to rescue his love and save his people from certain death.,1h 33m,Chained Heat 2001: Slave Lovers
258,5.1,--,Thomas JahnTil Schweiger,Jürg Brändli,Four buddies and wannabee crooks fails a drug deal. The drug lord is not pleased. He gives them five days to raise the lost money.,1h 35m,Auf Herz und Nieren
259,5.0,5%,Yves Simoneau,William Davies,A web of intrigue and conspiracy lies beneath the euphoria as the U.S. is about to put a man on the moon for the first time in over thirty years.,1h 39m,Ignition
260,5.1,--,Sean MacGregor,Sean MacGregorWilliam SmithTony Stanford,"His activities in Viet Nam would be denied by the U S Government. Only two others providing similar service returned to the states. Now he's getting mental help in a military institution, escapes, and must be recaptured.",min--,A Mission to Kill
261,4.8,83%,Thierry Notz,Mark Lee,"When Canadian diplomat Carl Pimmler sends his friend Peter Kernan and his wife Johanna deep into the jungles of Cambodia to deliver a truck load of medicine, he fails to tell him about true nature of his business. Peter must use his experience and knowledge of South East Asia to get them out of this dangerous mess.",1h 47m,Fortunes of War
262,4.2,13%,Richard Pepin,Richard Preston Jr.,Six astronauts are infected by an alien organism.,1h 44m,Dark Breed
263,6.3,--,Michael Kirchoff,Mark GoodmanTray GoodmanMichael Kirchoff,Add a plot,min--,Unfair Game
264,6.0,--,John Harwood,Dale GibsonJohn Harwood,"A modern day version of the old Western story of a big rancher ""buying"" up all the smaller ranches, doing whatever necessary to achieve this and a group of men willing to fight back.",1h 39m,A Time to Revenge
265,2.8,--,Elvis Restaino,George SaundersElvis Restaino,A police officer goes undercover to investigate the disappearance of inmates at a prison.,1h 40m,Bloodsport: The Dark Kumite
266,3.3,--,Lloyd A. Simandl,Chris Hyde,"A group of retired spies once former enemies, are forced to work together in an attempt to retrieve a neutron bomb stolen by a group of new-wave, high-tech operatives who have supplanted them in the post-Cold War intelligence game.",1h 37m,Crackerjack 3
267,7.0,62%,David L. Cunningham,Ernest GordonBrian Godawa,A true story about four Allied POWs who endure harsh treatment from their Japanese captors during World War II while being forced to build a railroad through the Burmese jungle. Ultimately they find true freedom by forgiving their enemies. Based on the true story of Ernest Gordon.,2h 5m,To End All Wars
268,4.3,--,John Glen,Steven HartovAvi Nesher,"Some time after their botched operation to capture a known Palestinian terrorist, a team of Israeli agents starts to get killed off one by one. Their leader must get to the bottom of things before the killer(s) plan is complete.",1h 40m,The Point Men
269,5.4,85%,Katherine Lindberg,Katherine Lindberg,"A tragedy that tells the story of murder, sex and redemption against the backdrop of a dead-end town.",1h 37m,Rain
270,7.3,89%,Stephen Chow,Stephen ChowKan-Cheung TsangMin-Hun Fung,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,1h 53m,Shaolin Soccer
271,5.7,16%,Kunihiko YuyamaJim Malone,Hideki SonodaSatoshi TajiriJunichi Masuda,Ash must stop a hunter who forces the mythical Pokémon Celebi to help him destroy a forest.,1h 15m,Pokémon 4Ever
272,3.5,--,Eric Gibson,Steve Martel,"The madam of a brothel agrees to let the police setup surveillance in her business to catch a criminal, in exchange for immunity.",1h 24m,Bounty Huntress: Undercover
273,5.9,--,J.A. Steel,J.A. Steel,A female cop's sister is kidnapped by the Asian mafia and she has 24 hours to save her.,1h 24m,The Third Society
274,2.8,30%,Kevin Campbell,Kevin Campbell,"Four perky, clueless cheerleaders from the Happy Valley High Hamsters are mistakenly blamed by the meddling Church Ladies for the invasion of the ""Internet smut"" into their children's bedrooms. The Church Ladies hire Stephen, a sexually ambiguous teacher from the local Parochial Reform School, to teach the cheerleaders a lesson. But the cheerleaders have more than Ste... Read all",1h 31m,Cheerleader Ninjas
275,7.3,40%,Kurt Wimmer,Kurt Wimmer,"In an oppressive future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system and state.",1h 47m,Equilibrium
276,6.1,55%,Lee Tamahori,Ian FlemingNeal PurvisRobert Wade,"James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon.",2h 13m,Die Another Day
277,6.4,38%,Stuart Baird,Gene RoddenberryJohn LoganRick Berman,"The Enterprise is diverted to the Romulan homeworld Romulus, supposedly because they want to negotiate a peace treaty. Captain Picard and his crew discover a serious threat to the Federation once Praetor Shinzon plans to attack Earth.",1h 56m,Star Trek: Nemesis
278,3.7,23%,Gary Jones,Jace AndersonBoaz DavidsonAdam Gierasch,"A criminal carrying stolen money and gold hijacks a plane that crashes in a Mexican swamp, where the survivors are terrorized by a giant crocodile.",1h 29m,Crocodile 2: Death Swamp
279,3.6,17%,Hark Tsui,Hark TsuiJulien CarbonLaurent Courtiaud,The Black Mask must stop a group intent on setting off a DNA bomb that could cause mutations to the human race.,1h 42m,Black Mask 2: City of Masks
280,5.4,33%,Joseph Merhi,William Applegate Jr.Joseph John Barmettler,An heiress is kidnapped during the chaos of a riot.,1h 34m,Riot
281,3.2,--,J. Christian Ingvordsen,Matthew M. HoweJ. Christian Ingvordsen,"In the year 2011, the prison system is run by the private sector. Business tycoon R.D. Crowley (Robert Davi) has created a Virtual Reality prison. The prisoner's bodies are locked in suspended animation while their mind traverses the lethal labyrinth of games Crowley has designed for them. Crowley allows wealthy sportsmen to participate, for a price, in deadly VR comb... Read all",1h 31m,Absolute Aggression
282,5.7,--,Ryûhei Kitamura,Ryûhei Kitamura,"Gotou convinces his friend Kanzaki to help him bury the corpse of a man he claims to have killed in self-defense. Kanzaki reluctantly agrees, but when they bring the corpse out to the country they discover he's not actually dead at all.",50m,Heat After Dark
283,4.9,--,Mike Upton,Garrett ClancyRob Kerchner,When a couple of low life thugs get away from a heist they just pulled they never think about the outcome after stashing there money in the woods only to find a woodsman who will do anything to kill and disappear into the night.,1h 17m,Raven's Ridge
284,4.6,0%,Jerry Jameson,Ronald JacobsMaria JamesJerry Jameson,A political candidate uses his office to shield his criminal activities while his campaign manager fights for the truth.,1h 40m,Land of the Free
285,4.6,30%,John Terlesky,T.L. Lankford,Secret Service agents must retrieve the briefcase allowing the President control of America's nuclear arsenal before massive destruction ensues.,1h 36m,Chain of Command
286,3.4,38%,Jim Wynorski,Steve Latshaw,"An oil refinery blows up, causing a firestorm that threatens a hospital and everyone inside.",1h 37m,Ablaze
287,3.2,--,Chuck Comisky,Shane BitterlingChuck ComiskyJustin Stanley,"The legendary Loch Ness Monster, terrorizes a lake in Scotland and Patrick Bergin comes out to kill it.",1h 36m,The Evil Beneath Loch Ness
288,3.5,--,Alfred Cheung,Alfred Cheung,"The story is about a hired professional who kills the wrong target. Seeking redemption, the professional finds himself protecting his missed target from the underground syndicate.",1h 30m,Manhattan Midnight
289,5.4,--,K.C. Bascombe,K.C. BascombeNick Seferian,Four thieves attempt to make the richest score in history.,1h 33m,$windle
290,5.1,13%,Martyn Burke,William PorterSteve Mackall,"A woman who has just discovered she is the daughter of a murdered Mafia chieftain seeks revenge, with the aide of her father's faithful bodyguard.",1h 37m,Avenging Angelo
291,--,--,Damon Stout,Damon Stout,"Quick cash, fake diamonds, and a triple-cross... When an out of work Gulf War vet (Leo) is offered some quick cash as a bodyguard, he jumps at the chance. His job is to escort a diamond courier from the airport to a large wholesaler in L.A. ...simple enough. Unfortunately for Leo, the security boss (Sal) who hired him plans to steal the diamonds. Add two corrupt detec... Read all",1h 25m,Bulldog
292,4.3,--,Jean-Pierre Roux,Brad Mirman,"Alex, a piano playing assassin, gets a job as bodyguard in Capetown for Robert and his cute daughter, Erika. When Alex saves Robert 2nd time, they head for the mountains.",1h 34m,The Piano Player
293,7.9,94%,Yimou Zhang,Feng LiYimou ZhangBin Wang,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",2h,Hero
294,6.8,--,Goran Markovic,Goran MarkovicNebojsa Romcevic,"Set in Belgrade over Easter weekend in 1997, the film involves a group of policemen who respond to the city's political turmoil. Due to the overthrow of Serbian leader Slobodan Milosevic, violence and protests have erupted all over the city. Patrolling the streets in a bus, the unit is led by commanding officer Dragon who isn't entirely sure what to do himself. Throug... Read all",1h 10m,The Cordon
295,6.8,--,Enrique Urbizu,Enrique UrbizuMichel Gaztambide,"One day, some robbers forcely open some safe deposit boxes of a bank and leave the owner trapped inside. Looking into the ""507"" box, he discovers that the death of his daughter some years ago was not accidental.",1h 44m,La caja 507
296,--,--,--,--,--,--,--
297,6.3,66%,Robert Rodriguez,Robert Rodriguez,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.",1h 42m,Once Upon a Time in Mexico
298,5.6,--,Richard Donner,Michael CrichtonJeff MaguireGeorge Nolfi,A group of archaeologists become trapped in the past when they go there to retrieve a friend. The group must survive in 14th-century France before they can escape back to the twenty-first century.,1h 56m,Timeline
